num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,using_filesort,using_temporary,index_count,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,access_type,is_slow,execution_time
0,6,1,0,803,5551040,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,6.31321
6,3,1,1,1146,6038985,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,9.69082
0,5,1,0,1161,191911,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,9.72627
0,1,1,1,166,2700124,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,4.26039
0,1,1,0,135,300032,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,1.24854
0,1,1,0,166,1799286,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,2.36315
0,1,1,1,210,1302891,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,1.8542
0,8,1,0,997,6349818,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,23.1373
0,1,1,1,216,1000052,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,1.30584
0,1,1,0,174,300032,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,1.27223
0,1,1,0,210,1831287,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,2.5829
0,3,1,0,337,704030,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,138.261
0,1,1,0,195,320183,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,61.2107
0,1,1,1,248,3249086,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,4.4872
0,1,1,0,219,71997,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,4.16051
3,4,1,1,1305,51603200,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,89.9196
2,4,1,1,1071,235782,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,5.00592
0,3,1,0,405,1840076,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,148.597
0,10,1,1,1205,1593912,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,49.6039
0,5,1,1,1106,18606585,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,16.0615
0,3,1,0,355,5397654,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,7.15904
0,8,1,0,895,1332055,0,0,0.0,0.99,12,21,3,UNKNOWN,1,168.804
0,25,1,0,4479,823303,0,0,0.0,0.99,12,21,3,UNKNOWN,1,109.179
6,1,1,1,826,415965,0,0,0.0,0.99,12,21,3,UNKNOWN,1,13.205
1,1,1,1,581,239482,0,0,0.0,0.99,12,21,3,UNKNOWN,1,2.94489
3,0,1,1,293,181253,0,0,0.0,0.99,12,21,3,UNKNOWN,1,1122.6
3,0,1,1,307,1587629,0,0,0.0,0.99,12,21,3,UNKNOWN,1,4.53492
0,3,1,1,370,940046,0,0,0.0,0.99,12,21,3,UNKNOWN,1,1.84211
1,0,1,1,347,125161,0,0,0.0,0.99,12,21,3,UNKNOWN,1,1.17413
3,0,1,1,287,125061,0,0,0.0,0.99,12,21,3,UNKNOWN,1,1.10122
2,0,1,1,261,300082,0,0,0.0,0.99,12,21,3,UNKNOWN,1,1.66363
2,1,1,1,561,1546972,0,0,0.0,0.99,12,21,3,UNKNOWN,1,27.6296
3,0,1,1,293,332392,0,0,0.0,0.99,12,21,3,UNKNOWN,1,8.43824
0,7,1,0,945,5583041,0,0,0.0,0.99,12,21,3,UNKNOWN,1,6.79942
0,1,0,0,47,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.008399
0,1,0,0,43,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004151
0,1,0,0,45,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007418
0,1,0,0,42,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.008924
0,1,0,0,59,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004266
0,1,0,0,60,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003683
0,1,0,0,58,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007032
0,1,0,0,42,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004937
0,1,0,0,51,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.011334
0,1,0,0,59,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004237
0,1,0,0,44,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.009382
0,1,0,0,49,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005144
0,1,0,0,58,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.008125
0,1,0,0,44,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005775
0,1,0,0,52,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00538
0,1,0,0,60,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.000522
0,1,0,0,62,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006061
0,1,0,0,44,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.01145
0,1,0,0,58,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006004
0,1,0,0,56,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005319
0,1,0,0,48,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.013658
0,1,0,0,47,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.017891
0,1,0,0,45,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010546
0,1,0,0,45,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007703
0,1,0,0,45,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003811
0,1,0,0,50,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007416
0,1,0,0,44,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00403
0,1,0,0,47,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007154
0,1,0,0,44,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005745
0,1,0,0,51,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.009605
0,1,0,0,53,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.001199
0,1,0,0,47,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.000617
0,1,0,0,47,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007625
0,1,0,0,44,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006439
0,1,0,0,44,650,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004245
0,1,0,0,44,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004456
0,1,0,0,43,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005569
0,1,0,0,47,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004619
0,1,0,0,50,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003386
0,1,0,0,47,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007972
0,1,0,0,47,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006886
0,1,0,0,46,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.011029
0,1,0,0,41,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005984
0,1,0,0,43,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005201
0,1,0,0,59,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.000596
0,1,0,0,53,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006719
0,1,0,0,45,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003455
0,1,0,0,42,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003884
0,1,0,0,52,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006108
0,1,0,0,44,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007765
0,1,0,0,51,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010981
0,1,0,0,52,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007094
0,1,0,0,58,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005371
0,1,0,0,51,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010649
0,1,0,0,42,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003153
0,1,0,0,48,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.014518
0,1,0,0,60,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005506
0,1,0,0,41,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006892
0,1,0,0,50,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.009317
0,1,0,0,46,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010839
0,1,0,0,41,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.0042
0,1,0,0,49,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007889
0,1,0,0,53,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007897
0,1,0,0,47,650,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.008326
0,1,0,0,59,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005406
0,1,0,0,59,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00572
0,1,0,0,53,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007132
0,1,0,0,59,600,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004083
0,1,0,0,57,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003947
0,1,0,0,42,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003903
0,1,0,0,48,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006077
0,1,0,0,46,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.008444
0,1,0,0,45,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006682
0,1,0,0,60,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004227
0,1,0,0,62,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00632
0,1,0,0,56,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004692
0,1,0,0,59,650,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.000719
0,1,0,0,45,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005241
0,1,0,0,50,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.003076
0,1,0,0,47,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00703
0,1,0,0,52,1000,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.013603
0,1,0,0,47,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007371
0,1,0,0,51,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.009509
0,1,0,0,46,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010024
0,1,0,0,43,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007907
0,1,0,0,55,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007817
0,1,0,0,43,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.010869
0,1,0,0,45,950,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.007243
0,1,0,0,58,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006754
0,1,0,0,50,750,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.005271
0,1,0,0,45,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004467
0,1,0,0,52,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.006911
0,1,0,0,43,900,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.012521
0,1,0,0,46,550,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.00752
0,1,0,0,59,700,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004265
0,1,0,0,47,800,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.000664
0,1,0,0,50,850,0,0,0.0,0.99,12,21,3,UNKNOWN,0,0.004223
8,4,1,1,1427,9033606,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,15.0905
0,7,1,0,1066,210045,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,15.9403
0,0,1,1,1522,788114,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,9.95751
3,0,1,1,262,440943,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,22.0435
1,1,1,1,251,89114,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,6.94033
5,3,1,1,3283,181608,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,33.5424
0,9,1,0,1088,7850662,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,33.5964
0,3,1,0,357,1240052,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,156.023
0,9,1,1,1067,2202095,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,94.627
1,0,1,1,235,155656,0,0,0.0,0.9895,11,21,3,UNKNOWN,1,5.45182
0,1,0,0,52,750,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00933
0,1,0,0,58,950,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006089
0,1,0,0,53,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007178
0,1,0,0,50,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.009594
0,1,0,0,55,800,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010545
0,1,0,0,47,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000694
0,1,0,0,50,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.002806
0,1,0,0,60,950,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.003739
0,1,0,0,56,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008759
0,1,0,0,57,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00218
0,1,0,0,45,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.003489
0,1,0,0,41,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008193
0,1,0,0,51,950,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010242
0,1,0,0,45,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010651
0,1,0,0,52,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005957
0,1,0,0,43,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008596
0,1,0,0,44,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.001376
0,1,0,0,42,750,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005822
0,1,0,0,41,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005636
0,1,0,0,50,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006969
0,1,0,0,50,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006639
0,1,0,0,58,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006935
0,1,0,0,56,800,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.004227
0,1,0,0,51,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.009966
0,1,0,0,50,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005736
0,1,0,0,43,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.011143
0,1,0,0,59,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00064
0,1,0,0,53,950,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007769
0,1,0,0,47,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007206
0,1,0,0,47,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000635
0,1,0,0,43,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010301
0,1,0,0,51,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006894
0,1,0,0,44,800,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000669
0,1,0,0,52,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.004792
0,1,0,0,45,750,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008626
0,1,0,0,52,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000602
0,1,0,0,47,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000754
0,1,0,0,56,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.004766
0,1,0,0,47,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000525
0,1,0,0,49,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00716
0,1,0,0,42,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.004631
0,1,0,0,52,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007291
0,1,0,0,49,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.003312
0,1,0,0,52,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000493
0,1,0,0,46,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00953
0,1,0,0,55,750,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007108
0,1,0,0,44,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010595
0,1,0,0,50,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.002854
0,1,0,0,46,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008003
0,1,0,0,50,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00766
0,1,0,0,57,800,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.002034
0,1,0,0,51,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010231
0,1,0,0,46,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.009001
0,1,0,0,59,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006183
0,1,0,0,56,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.004606
0,1,0,0,46,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010848
0,1,0,0,51,700,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.011159
0,1,0,0,56,750,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005475
0,1,0,0,44,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.01322
0,1,0,0,60,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.006186
0,1,0,0,60,650,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.005053
0,1,0,0,57,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.002247
0,1,0,0,44,600,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.000521
0,1,0,0,41,900,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.007185
0,1,0,0,51,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.00473
0,1,0,0,57,550,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.003458
0,1,0,0,47,1000,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.010892
0,1,0,0,46,800,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.009771
0,1,0,0,57,950,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.002216
0,1,0,0,58,850,0,0,0.0,0.9895,11,21,3,UNKNOWN,0,0.008078
1,1,1,1,232,946948,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,4.14628
3,5,1,1,1519,68726080,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,106.614
2,6,1,1,1203,235882,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,2.22361
0,12,1,1,1303,2028913,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,108.707
0,6,1,1,1269,28049289,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,23.5099
4,1,1,1,834,268550,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,657.488
0,9,1,0,994,1332055,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,269.756
0,8,1,0,1109,5615042,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,7.92153
10,5,1,1,1721,12033089,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,21.7153
0,7,1,0,1521,220322,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,6.51514
0,10,1,0,1169,9353796,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,37.5239
3,1,1,1,633,38073,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,263.107
4,1,1,1,651,35994,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,10.0522
2,1,1,1,1217,245381,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,14.3163
3,1,1,1,878,376023,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,34.8112
0,11,1,1,1235,2202095,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,146.361
0,4,1,0,516,97559,0,0,0.0,0.9895,11,22,3,UNKNOWN,1,1.23282
0,1,0,0,59,650,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005557
0,1,0,0,59,900,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.001113
0,1,0,0,43,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006668
0,1,0,0,44,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.004736
0,1,0,0,58,650,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005188
0,1,0,0,48,850,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006885
0,1,0,0,50,800,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.007059
0,1,0,0,58,800,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.004851
0,1,0,0,46,1000,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005411
0,1,0,0,41,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.008749
0,1,0,0,45,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.002327
0,1,0,0,49,800,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005326
0,1,0,0,42,650,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006515
0,1,0,0,41,650,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006638
0,1,0,0,48,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.007927
0,1,0,0,47,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.013745
0,1,0,0,44,900,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.000602
0,1,0,0,53,800,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006336
0,1,0,0,42,700,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006161
0,1,0,0,59,1000,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.007717
0,1,0,0,43,800,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.008283
0,1,0,0,50,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.004871
0,1,0,0,53,550,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006036
0,1,0,0,57,900,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.003495
0,1,0,0,61,1000,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.004571
0,1,0,0,45,1000,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.009285
0,1,0,0,49,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006315
0,1,0,0,44,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006021
0,1,0,0,60,750,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.004435
0,1,0,0,56,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.003459
0,1,0,0,62,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005849
0,1,0,0,47,700,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.000585
0,1,0,0,59,1000,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005606
0,1,0,0,50,850,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.009558
0,1,0,0,43,750,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.00879
0,1,0,0,45,650,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006516
0,1,0,0,43,950,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.009109
0,1,0,0,43,550,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.005568
0,1,0,0,41,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.008994
0,1,0,0,57,850,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.002974
0,1,0,0,52,900,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.000658
0,1,0,0,47,850,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.008704
0,1,0,0,62,550,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.006508
0,1,0,0,52,600,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.003147
0,1,0,0,43,850,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.020377
0,1,0,0,50,700,0,0,0.0,0.9895,11,22,3,UNKNOWN,0,0.007471
2,0,1,1,258,830400,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,109.124
2,5,1,0,887,9233345,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,69.194
2,0,1,1,223,322319,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,33.7125
4,6,1,1,1779,85895872,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,181.594
2,0,1,1,276,242756,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,22.1644
4,7,1,1,1362,274041,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,10.8319
0,17,1,1,1763,2701470,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,203.087
0,7,1,1,1451,69185710,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,54.7719
2,0,1,1,261,1643844,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,2866.77
2,0,1,1,243,242756,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,26.4431
0,10,1,0,1146,1364056,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,261.586
0,9,1,0,1318,5647043,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,8.82623
12,6,1,1,1985,15205342,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,26.1164
0,8,1,0,1650,278260,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,22.558
0,12,1,0,1383,12357127,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,57.5463
0,13,1,1,1476,2234096,0,0,0.0,0.9899,11,22,3,UNKNOWN,1,141.19
0,1,0,0,55,650,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006587
0,1,0,0,59,700,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.000553
0,1,0,0,46,800,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.011719
0,1,0,0,43,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.00752
0,1,0,0,46,600,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006563
0,1,0,0,55,550,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006209
0,1,0,0,53,1000,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006886
0,1,0,0,44,900,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.005956
0,1,0,0,62,900,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.005554
0,1,0,0,52,800,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.00129
0,1,0,0,60,900,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.004721
